stream_name,depth
StreamingAdd_2_out0_stream_1,35
StreamingAdd_2_out0_stream_2,35
StreamingAdd_2_out0_stream_3,35
BandwidthAdjustDecreaseStreams_0_out0_stream_0,3
StreamingLineBuffer_9_out0_stream_0,33
StreamingLineBuffer_9_out0_stream_1,3
StreamingLineBuffer_9_out0_stream_2,4
StreamingLineBuffer_9_out0_stream_3,5
StreamingLineBuffer_9_out0_stream_4,6
StreamingLineBuffer_9_out0_stream_5,7
StreamingLineBuffer_9_out0_stream_6,8
StreamingLineBuffer_9_out0_stream_7,9
StreamingLineBuffer_9_out0_stream_8,10
StreamingLineBuffer_9_out0_stream_9,11
StreamingLineBuffer_9_out0_stream_10,12
StreamingLineBuffer_9_out0_stream_11,13
StreamingLineBuffer_9_out0_stream_12,14
StreamingLineBuffer_9_out0_stream_13,15
StreamingLineBuffer_9_out0_stream_14,16
StreamingLineBuffer_9_out0_stream_15,17
StreamingLineBuffer_9_out0_stream_16,18
StreamingLineBuffer_9_out0_stream_17,19
StreamingLineBuffer_9_out0_stream_18,20
StreamingLineBuffer_9_out0_stream_19,21
StreamingLineBuffer_9_out0_stream_20,22
StreamingLineBuffer_9_out0_stream_21,23
StreamingLineBuffer_9_out0_stream_22,24
StreamingLineBuffer_9_out0_stream_23,25
StreamingLineBuffer_9_out0_stream_24,26
StreamingLineBuffer_9_out0_stream_25,27
StreamingLineBuffer_9_out0_stream_26,28
StreamingLineBuffer_9_out0_stream_27,29
StreamingLineBuffer_9_out0_stream_28,30
StreamingLineBuffer_9_out0_stream_29,31
StreamingLineBuffer_9_out0_stream_30,32
StreamingLineBuffer_9_out0_stream_31,33
StreamingLineBuffer_9_out0_stream_32,34
StreamingLineBuffer_9_out0_stream_33,34
StreamingLineBuffer_9_out0_stream_34,34
StreamingLineBuffer_9_out0_stream_35,34
StreamingLineBuffer_9_out0_stream_36,34
StreamingLineBuffer_9_out0_stream_37,34
StreamingLineBuffer_9_out0_stream_38,34
StreamingLineBuffer_9_out0_stream_39,34
StreamingLineBuffer_9_out0_stream_40,34
StreamingLineBuffer_9_out0_stream_41,34
StreamingLineBuffer_9_out0_stream_42,34
StreamingLineBuffer_9_out0_stream_43,34
StreamingLineBuffer_9_out0_stream_44,34
StreamingLineBuffer_9_out0_stream_45,34
StreamingLineBuffer_9_out0_stream_46,34
StreamingLineBuffer_9_out0_stream_47,34
StreamingLineBuffer_9_out0_stream_48,34
StreamingLineBuffer_9_out0_stream_49,34
StreamingLineBuffer_9_out0_stream_50,34
StreamingLineBuffer_9_out0_stream_51,34
StreamingLineBuffer_9_out0_stream_52,34
StreamingLineBuffer_9_out0_stream_53,34
StreamingLineBuffer_9_out0_stream_54,34
StreamingLineBuffer_9_out0_stream_55,34
StreamingLineBuffer_9_out0_stream_56,34
StreamingLineBuffer_9_out0_stream_57,34
StreamingLineBuffer_9_out0_stream_58,34
StreamingLineBuffer_9_out0_stream_59,34
StreamingLineBuffer_9_out0_stream_60,34
StreamingLineBuffer_9_out0_stream_61,34
StreamingLineBuffer_9_out0_stream_62,34
StreamingLineBuffer_9_out0_stream_63,34
StreamingLineBuffer_9_buffer_stream_0,33
StreamingLineBuffer_9_buffer_stream_1,33
StreamingLineBuffer_9_buffer_stream_2,33
StreamingLineBuffer_9_buffer_stream_3,33
StreamingLineBuffer_9_buffer_stream_4,33
StreamingLineBuffer_9_buffer_stream_5,33
StreamingLineBuffer_9_buffer_stream_6,33
StreamingLineBuffer_9_buffer_stream_7,33
StreamingLineBuffer_9_buffer_stream_8,33
StreamingLineBuffer_9_buffer_stream_9,33
StreamingLineBuffer_9_buffer_stream_10,33
StreamingLineBuffer_9_buffer_stream_11,33
StreamingLineBuffer_9_buffer_stream_12,33
StreamingLineBuffer_9_buffer_stream_13,33
StreamingLineBuffer_9_buffer_stream_14,33
StreamingLineBuffer_9_buffer_stream_15,33
StreamingLineBuffer_9_buffer_stream_16,33
StreamingLineBuffer_9_buffer_stream_17,33
StreamingLineBuffer_9_buffer_stream_18,33
StreamingLineBuffer_9_buffer_stream_19,33
StreamingLineBuffer_9_buffer_stream_20,33
StreamingLineBuffer_9_buffer_stream_21,33
StreamingLineBuffer_9_buffer_stream_22,33
StreamingLineBuffer_9_buffer_stream_23,33
StreamingLineBuffer_9_buffer_stream_24,33
StreamingLineBuffer_9_buffer_stream_25,33
StreamingLineBuffer_9_buffer_stream_26,33
StreamingLineBuffer_9_buffer_stream_27,33
StreamingLineBuffer_9_buffer_stream_28,33
StreamingLineBuffer_9_buffer_stream_29,33
StreamingLineBuffer_9_buffer_stream_30,33
StreamingLineBuffer_9_buffer_stream_31,33
StreamingLineBuffer_9_buffer_stream_32,33
StreamingLineBuffer_9_buffer_stream_33,33
StreamingLineBuffer_9_buffer_stream_34,33
StreamingLineBuffer_9_buffer_stream_35,33
StreamingLineBuffer_9_buffer_stream_36,33
StreamingLineBuffer_9_buffer_stream_37,33
StreamingLineBuffer_9_buffer_stream_38,33
StreamingLineBuffer_9_buffer_stream_39,33
StreamingLineBuffer_9_buffer_stream_40,33
StreamingLineBuffer_9_buffer_stream_41,33
StreamingLineBuffer_9_buffer_stream_42,33
StreamingLineBuffer_9_buffer_stream_43,33
StreamingLineBuffer_9_buffer_stream_44,33
StreamingLineBuffer_9_buffer_stream_45,33
StreamingLineBuffer_9_buffer_stream_46,33
StreamingLineBuffer_9_buffer_stream_47,33
StreamingLineBuffer_9_buffer_stream_48,33
StreamingLineBuffer_9_buffer_stream_49,33
StreamingLineBuffer_9_buffer_stream_50,33
StreamingLineBuffer_9_buffer_stream_51,33
StreamingLineBuffer_9_buffer_stream_52,33
StreamingLineBuffer_9_buffer_stream_53,33
StreamingLineBuffer_9_buffer_stream_54,33
StreamingLineBuffer_9_buffer_stream_55,33
StreamingLineBuffer_9_buffer_stream_56,33
StreamingLineBuffer_9_buffer_stream_57,33
StreamingLineBuffer_9_buffer_stream_58,33
StreamingLineBuffer_9_buffer_stream_59,33
StreamingLineBuffer_9_buffer_stream_60,33
StreamingLineBuffer_9_buffer_stream_61,33
StreamingLineBuffer_9_buffer_stream_62,33
StreamingMaxPool_0_out0_stream_0,30
StreamingConv_9_out0_stream_0,2
