stream_name,depth
StreamingLineBuffer_13_buffer_stream_7,1249
StreamingLineBuffer_13_buffer_stream_8,33
StreamingLineBuffer_13_buffer_stream_9,33
StreamingMemory_43_out0_stream_0,2
StreamingMemory_43_out1_stream_0,2
StreamingConv_13_out0_stream_0,4
StreamingConv_13_out0_stream_1,4
StreamingMemory_44_out0_stream_0,2
StreamingMemory_44_out1_stream_0,2
StreamingSwish_13_out0_stream_0,3
StreamingSwish_13_out0_stream_1,3
StreamingMemory_45_out0_stream_0,2
StreamingMemory_45_out1_stream_0,2
StreamingAdd_2_out0_stream_0,3
StreamingAdd_2_out0_stream_1,3
StreamingMemory_46_out0_stream_0,2
StreamingMemory_46_out1_stream_0,2
StreamingConcat_1_out0_stream_0,57
StreamingConcat_1_out0_stream_1,57
StreamingMemory_47_out0_stream_0,2
StreamingMemory_47_out1_stream_0,2
StreamingLineBuffer_14_out0_stream_0,6
StreamingLineBuffer_14_out0_stream_prepad_0,4
StreamingLineBuffer_14_out0_stream_prepad_1,4
StreamingMemory_48_out0_stream_0,2
StreamingMemory_48_out1_stream_0,2
StreamingConv_14_out0_stream_0,4
StreamingConv_14_out0_stream_1,4
StreamingMemory_49_out0_stream_0,2
StreamingMemory_49_out1_stream_0,2
StreamingSwish_14_out0_stream_0,3
StreamingSwish_14_out0_stream_1,3
StreamingMemory_50_out0_stream_0,2
StreamingMemory_50_out1_stream_0,2
TensorDuplicator_5_out0_stream_0,10
TensorDuplicator_5_out0_stream_1,10
TensorDuplicator_5_out1_stream_0,30994
TensorDuplicator_5_out1_stream_1,30994
StreamingMemory_51_out0_stream_0,2
StreamingMemory_51_out1_stream_0,2
BandwidthAdjustDecreaseChannels_2_out0_stream_0,2
BandwidthAdjustDecreaseChannels_2_out0_stream_1,2
StreamingMemory_52_out0_stream_0,2
StreamingMemory_52_out1_stream_0,2
StreamingLineBuffer_15_out0_stream_0,10
StreamingLineBuffer_15_out0_stream_prepad_0,329
StreamingLineBuffer_15_out0_stream_prepad_1,363
StreamingLineBuffer_15_out0_stream_prepad_2,330
StreamingLineBuffer_15_out0_stream_prepad_3,364
StreamingLineBuffer_15_out0_stream_prepad_4,330
StreamingLineBuffer_15_out0_stream_prepad_5,339
StreamingLineBuffer_15_out0_stream_prepad_6,357
StreamingLineBuffer_15_out0_stream_prepad_7,340
StreamingLineBuffer_15_out0_stream_prepad_8,358
StreamingLineBuffer_15_out0_stream_prepad_9,341
StreamingLineBuffer_15_out0_stream_prepad_10,350
StreamingLineBuffer_15_out0_stream_prepad_11,351
StreamingLineBuffer_15_out0_stream_prepad_12,351
StreamingLineBuffer_15_out0_stream_prepad_13,352
StreamingLineBuffer_15_out0_stream_prepad_14,352
StreamingLineBuffer_15_buffer_stream_0,33
StreamingLineBuffer_15_buffer_stream_1,33
StreamingLineBuffer_15_buffer_stream_2,33
StreamingLineBuffer_15_buffer_stream_3,1249
StreamingLineBuffer_15_buffer_stream_4,1217
StreamingLineBuffer_15_buffer_stream_5,33
StreamingLineBuffer_15_buffer_stream_6,33
StreamingLineBuffer_15_buffer_stream_7,33
StreamingLineBuffer_15_buffer_stream_8,1249
StreamingLineBuffer_15_buffer_stream_9,1217
StreamingLineBuffer_15_buffer_stream_10,33
StreamingLineBuffer_15_buffer_stream_11,33
StreamingLineBuffer_15_buffer_stream_12,33
StreamingMemory_53_out0_stream_0,2
StreamingMemory_53_out1_stream_0,2
StreamingConv_15_out0_stream_0,4
StreamingConv_15_out0_stream_1,4
StreamingMemory_54_out0_stream_0,2
StreamingMemory_54_out1_stream_0,2
StreamingSwish_15_out0_stream_0,3
